5	1156	9
5	434	8
5	436	7
5	437	5
15	434	7
15	426	9
16	441	8
0	434	8
5	380	6
5	381	4
0	443	9
0	442	8
0	445	8
27	435	8
28	327	5
29	396	2
29	416	10
29	417	2
29	355	1
29	402	4
29	378	1
29	411	1
29	395	4
29	399	1
29	377	8
29	407	2
29	406	2
29	379	1
29	354	1
29	384	1
29	361	1
29	398	1
29	408	1
29	415	1
29	441	1
29	397	1
30	435	7
30	424	6
30	440	6
30	423	10
30	432	5
30	430	3
30	426	3
30	434	5
30	383	4
30	425	5
15	371	1
8	1012	1
8	1013	7
8	394	1
8	372	8
8	380	6
8	381	1
8	369	4
8	352	4
8	340	9
8	368	6
8	420	5
8	357	5
8	431	10
5	445	5
5	444	7
5	443	7
5	442	5
5	438	8
12	380	10
12	387	8
12	405	6
12	400	4
8	327	8
0	414	6
0	436	7
0	447	8
0	430	9
0	441	3
0	448	7
5	1104	6
4	1127	6
8	411	8
31	416	8
31	411	6
32	416	8
32	411	6
0	453	10
0	454	10
0	449	7
33	1016	10
34	450	10
13	454	10
13	369	7
13	431	7
13	343	9
13	453	10
13	439	8
0	456	8
1	435	8
1	1016	4
1	451	8
1	383	7
1	1017	1
1	1014	3
0	457	8
0	459	7
0	458	8
1	420	3
1	364	1
1	352	6
1	459	8
1	359	7
1	370	9
1	458	6
1	360	4
1	431	7
8	1104	1
8	1135	1
8	452	6
0	460	8
8	429	10
8	428	10
0	462	6
0	463	7
0	461	9
12	414	8
12	1156	6
12	357	1
12	463	6
12	344	8
12	369	6
12	370	3
12	458	6
12	352	4
0	466	8
11	411	7
11	429	8
11	428	8
8	391	1
0	467	9
6	447	8
6	423	8
6	457	6
6	449	10
6	382	8
19	411	8
12	1013	1
12	1012	1
12	1221	1
35	1664	0
35	448	10
35	363	1
35	460	1
35	357	7
5	357	8
12	360	4
12	427	6
12	1229	8
12	435	8
12	1228	7
12	456	6
0	475	10
0	470	10
5	344	8
2	459	6
2	431	10
2	345	8
2	1106	7
0	455	7
0	464	3
0	465	3
0	477	7
0	444	10
0	478	6
0	479	8
12	475	9
12	1227	9
4	1017	9
12	1016	8
12	470	9
12	451	7
12	1104	1
12	1135	1
12	372	4
12	394	4
12	390	1
12	391	1
12	388	1
12	371	5
12	433	6
12	375	2
12	381	7
12	392	7
12	452	4
12	403	10
12	483	1
36	402	8
36	411	8
1	381	7
0	484	8
0	482	8
0	483	2
0	469	2
0	472	8
0	485	10
0	486	2
37	327	10
37	458	10
1	485	8
0	487	8
5	405	9
5	371	8
19	481	8
38	379	6
38	441	6
38	406	6
38	402	6
38	361	6
38	1296	1
38	355	6
18	363	8
18	463	4
18	357	1
18	420	4
18	368	4
18	459	5
18	431	7
18	362	5
39	357	7
39	488	10
39	465	6
39	478	5
39	421	7
39	482	10
39	455	10
39	437	8
39	477	8
39	442	5
39	422	7
39	464	7
39	483	1
39	479	4
39	443	8
39	444	8
39	462	6
39	445	6
39	484	6
39	438	2
39	489	10
40	392	10
40	452	1
40	1135	7
40	387	7
17	411	1
17	384	9
17	354	7
0	490	8
1	463	8
0	491	9
36	406	7
11	346	6
11	472	6
11	1221	7
11	1018	6
11	459	8
11	420	4
11	463	6
11	1223	10
16	1224	6
16	492	8
0	492	2
0	481	3
0	417	6
1	369	6
1	476	10
11	1226	8
11	1224	7
11	1225	8
0	493	8
0	495	8
16	1226	10
41	416	8
41	377	8
41	396	1
41	1225	5
41	402	4
41	378	2
41	411	2
41	395	3
41	399	1
41	379	5
41	407	1
41	384	5
41	354	7
41	406	3
41	469	2
41	492	2
41	408	3
41	355	6
41	481	1
41	417	6
41	397	7
41	415	1
41	441	2
41	1226	1
41	398	6
41	361	8
41	1224	4
19	1289	9
16	1290	7
16	469	1
16	1225	4
16	1289	1
16	481	5
19	469	7
19	1290	10
36	492	8
14	374	8
14	488	8
14	351	5
23	343	8
23	344	8
23	346	7
23	352	7
23	353	8
23	357	6
23	359	9
23	364	7
23	368	5
23	369	7
23	370	8
23	420	7
23	459	6
23	463	6
23	427	3
23	488	9
23	434	7
5	327	8
5	326	4
0	502	8
0	501	10
0	503	8
0	489	7
0	504	6
14	429	3
43	1018	10
43	381	9
0	508	10
44	388	8
44	433	7
4	327	6
4	485	7
0	361	10
43	1105	9
43	446	9
43	430	10
43	486	10
43	1436	10
43	1437	10
43	1435	10
43	1438	10
0	473	8
0	505	9
0	506	8
13	460	9
13	463	6
13	491	10
13	459	7
13	458	7
13	473	9
13	505	9
13	472	8
13	506	10
13	511	7
13	351	7
13	461	8
13	1018	8
13	508	10
13	1223	7
13	512	9
13	513	9
0	368	6
0	512	7
0	513	9
0	511	8
13	514	9
13	467	8
13	423	2
13	488	10
43	451	10
43	1439	10
43	435	10
23	515	10
44	1440	7
44	510	8
44	381	6
44	390	5
44	401	7
23	513	8
23	516	8
23	360	3
23	460	6
15	1169	10
15	1277	9
0	517	9
15	497	1
15	1278	1
45	432	9
45	1228	7
45	466	10
45	470	10
45	476	7
45	383	9
45	1015	6
45	475	10
45	430	9
15	459	7
15	515	10
15	463	6
15	370	7
15	513	8
15	360	2
15	343	8
15	516	5
15	1279	10
1	470	6
1	340	10
1	1018	5
1	428	8
1	429	6
46	428	10
47	1462	8
47	326	10
47	1106	8
47	1474	10
47	1463	10
47	428	10
47	429	8
5	482	4
5	479	8
5	503	2
5	483	3
5	455	7
5	464	8
5	478	7
5	489	8
47	445	10
47	400	10
47	1473	10
47	391	1
47	390	1
47	387	1
47	510	1
47	380	5
47	401	8
47	375	6
47	1104	3
47	372	5
47	405	4
47	452	6
47	392	6
47	381	6
47	1135	4
47	1013	4
47	388	4
47	1107	6
47	502	10
15	376	10
48	432	6
48	1016	7
48	476	8
48	1475	3
48	1476	1
48	1015	9
48	466	6
15	353	8
15	344	8
15	352	5
15	369	7
15	448	8
15	436	4
0	516	8
0	523	9
0	524	8
44	387	3
43	1279	10
49	452	7
49	381	7
49	392	8
49	1135	3
49	1013	4
49	388	4
49	391	1
49	390	4
49	387	7
49	510	7
49	380	6
49	371	8
49	433	7
49	375	8
49	1104	6
49	400	8
49	372	7
49	405	8
49	394	7
49	466	9
49	1016	10
49	1105	2
49	522	9
49	1015	9
49	1478	6
49	488	4
49	524	5
49	464	8
49	438	6
49	465	8
49	484	7
49	478	6
49	462	6
49	444	7
49	437	8
49	504	7
0	527	8
0	528	8
0	529	10
5	1157	10
0	530	8
0	531	8
0	532	8
0	533	8
0	535	9
0	536	10
0	537	8
2	457	9
2	1105	8
2	1015	10
2	472	9
2	340	6
2	369	8
2	346	4
2	420	2
2	360	1
2	1108	9
42	1105	8
42	538	9
42	368	3
42	459	6
42	359	8
42	1170	9
42	344	8
42	370	6
42	360	2
42	539	9
42	1297	5
42	1298	10
42	530	7
42	405	8
42	381	6
42	371	6
42	375	6
42	392	8
42	387	8
42	1135	6
42	429	10
42	428	7
42	1299	9
2	540	10
2	541	8
2	1109	7
2	542	5
0	540	9
0	488	9
42	543	9
42	527	6
42	1110	9
42	1300	9
42	1143	8
42	1301	7
0	544	10
42	545	10
42	688	10
42	403	8
2	427	8
2	364	7
2	514	8
2	343	7
2	513	7
2	445	7
2	482	4
2	421	10
2	479	7
2	455	4
2	503	4
2	437	7
2	489	6
2	422	2
2	477	7
2	504	2
2	478	2
2	462	6
2	464	5
2	465	6
2	483	1
2	484	7
2	443	6
2	444	4
2	388	2
2	380	2
2	510	2
2	433	3
2	381	10
2	452	4
2	371	8
2	405	10
2	400	4
2	392	4
2	387	3
2	1104	2
2	390	2
2	394	2
2	375	6
2	401	10
2	1012	4
2	1013	2
2	372	4
2	391	2
2	546	10
2	403	8
2	412	6
2	429	5
2	428	8
2	434	6
2	524	10
2	488	10
2	538	6
0	546	8
15	1015	7
15	1171	8
2	547	10
2	535	8
2	1107	5
2	502	10
2	356	8
2	367	7
0	548	9
0	549	9
11	549	6
12	549	9
13	549	10
42	549	8
51	1105	7
51	357	5
51	364	7
51	359	5
51	370	5
51	360	1
51	550	7
51	551	9
2	448	4
1	448	7
1	368	8
1	357	8
1	550	7
1	517	6
0	552	9
1	1021	10
1	1022	7
0	554	10
12	1015	7
12	1020	1
0	557	10
1	1020	5
1	552	3
1	553	6
52	363	8
52	357	1
52	420	1
52	364	6
52	352	7
52	548	9
52	549	8
52	359	1
52	558	1
52	370	1
52	513	8
52	550	1
52	472	8
52	340	4
52	516	6
52	360	1
52	541	1
52	431	6
52	346	1
52	542	1
52	344	8
52	343	8
52	1018	8
52	345	6
52	1223	6
42	1304	9
18	343	7
18	369	7
18	542	1
18	360	3
18	516	6
18	346	5
18	351	2
53	1482	4
53	430	8
53	340	8
49	554	7
49	538	4
49	360	3
49	357	4
49	530	10
49	477	4
49	455	7
49	551	8
49	503	6
49	483	1
49	422	5
49	479	6
49	489	6
49	443	6
49	421	3
49	428	9
49	429	8
54	452	6
54	381	8
54	392	8
54	1135	4
54	1013	4
54	388	6
54	391	8
54	390	6
54	510	1
54	387	7
54	380	5
54	371	8
54	433	6
54	401	7
54	375	5
54	1104	3
54	400	5
54	372	7
54	405	8
54	394	7
54	1012	5
54	429	7
54	428	8
54	468	6
54	1297	7
54	531	6
54	532	7
54	530	6
54	539	6
10	1135	1
10	335	1
10	1016	7
10	435	8
10	1167	6
10	451	9
10	1168	8
10	447	8
10	1015	10
10	1172	9
10	1111	9
10	558	10
10	550	8
10	369	8
10	344	8
10	555	9
10	345	7
10	463	9
10	427	9
10	368	7
10	364	6
10	360	3
10	1170	6
10	1173	9
10	508	6
10	472	8
10	353	9
10	359	7
46	1464	10
46	1298	2
55	1020	4
55	553	8
55	556	6
55	1112	4
55	552	7
1	434	9
1	1023	10
1	487	8
1	414	9
0	543	8
0	559	8
0	560	9
1	1024	9
0	561	8
0	365	10
0	389	10
0	349	10
0	562	10
0	373	10
0	520	10
0	348	10
0	521	10
0	341	10
0	404	10
0	332	10
0	350	10
0	409	10
0	418	10
0	358	10
0	347	10
0	509	10
0	333	10
0	499	10
42	1302	7
0	563	8
0	564	6
0	565	8
0	497	6
0	547	8
13	552	10
13	553	9
13	564	7
13	1020	1
13	540	8
13	548	9
56	1300	1
56	1301	2
56	545	2
56	688	2
56	1105	4
56	1482	3
56	1478	4
56	522	9
56	1023	3
56	1667	10
56	1668	10
56	1669	10
56	538	5
56	360	2
56	368	8
56	370	8
56	1302	9
56	357	6
56	364	7
56	369	3
56	381	4
56	1135	2
56	371	2
56	375	4
56	392	4
56	405	9
56	452	5
56	1013	1
56	388	1
56	391	1
56	390	1
56	510	1
56	380	6
56	433	1
56	401	1
56	1104	1
56	400	1
56	372	4
56	394	3
56	1012	1
56	329	10
56	328	10
56	341	10
56	530	6
56	1298	8
56	565	6
56	1157	6
56	428	6
56	1304	5
56	429	6
56	483	1
56	551	1
56	465	2
56	464	2
56	478	8
56	462	8
56	443	2
56	479	2
56	503	2
56	421	2
56	482	4
56	445	4
56	484	6
56	477	4
56	437	5
56	422	1
56	455	4
56	489	3
56	504	4
56	568	10
42	1305	9
15	381	7
15	1156	3
15	385	8
15	487	7
1	1025	8
1	569	8
0	570	7
0	568	6
57	1279	9
56	444	6
56	480	8
56	1670	6
56	1671	9
56	1672	7
56	571	1
42	1306	9
42	1307	7
42	1113	10
0	572	9
0	573	8
0	498	10
0	574	6
42	568	8
42	462	9
42	445	8
42	478	6
42	489	6
42	443	9
42	477	6
42	437	6
42	464	8
42	455	6
42	479	8
42	421	6
0	575	8
0	577	8
0	578	8
0	579	7
0	576	10
42	575	7
0	539	8
42	1308	7
42	1309	6
42	1310	6
42	1311	8
42	1312	6
42	1313	10
42	1314	8
42	1315	8
42	580	9
42	581	10
42	1316	7
0	582	9
0	583	8
42	327	7
42	1317	8
10	1174	8
10	556	7
10	553	7
10	564	1
10	1020	1
10	1112	1
10	584	7
10	585	6
10	1026	1
10	1027	1
10	586	6
10	1175	8
10	1176	9
10	587	6
42	588	7
10	588	4
42	585	6
10	1028	1
42	1114	6
42	553	7
42	1318	6
10	1029	1
42	1029	4
42	589	7
10	590	8
10	1114	1
10	589	6
42	574	8
42	504	4
42	465	7
0	556	7
0	590	9
0	584	8
0	587	6
0	586	6
0	589	7
0	588	6
0	585	8
2	556	9
2	585	4
2	587	6
2	1020	1
2	1029	2
2	1112	1
2	1027	1
2	1028	1
2	1026	1
2	1111	9
2	558	8
2	362	9
0	545	7
0	688	7
56	1673	10
42	328	10
42	341	10
42	357	3
42	567	10
42	1023	7
56	1030	9
56	1031	8
56	1032	9
56	591	10
56	1655	8
56	1674	8
56	574	10
56	1675	8
56	1676	7
56	1677	7
56	1678	8
56	1679	8
56	1680	8
56	1681	8
56	1682	8
56	1683	9
56	1684	6
56	1685	6
56	1686	8
56	382	10
56	1483	1
56	1435	1
56	438	7
56	339	8
56	1477	6
56	403	10
56	546	1
56	561	6
56	412	6
56	1656	7
56	1276	2
56	1687	2
56	567	10
56	442	5
56	1484	9
56	1319	7
56	1177	8
56	1688	10
56	582	4
56	583	6
56	592	5
42	1320	10
42	1321	8
42	1322	8
42	1323	8
42	1324	8
56	1689	2
56	1238	1
42	1325	9
56	1325	6
56	593	8
56	1143	5
42	1238	7
56	326	6
56	1690	10
56	594	7
42	1319	5
42	1177	9
42	561	9
42	326	8
42	1326	8
42	1327	8
42	1033	10
42	1328	9
58	579	9
58	524	5
58	545	5
58	688	5
58	569	6
58	572	6
58	573	8
58	538	9
58	488	10
0	594	8
42	595	5
42	1239	9
56	1239	1
56	1127	8
56	327	6
56	1691	4
56	1692	6
56	1144	4
56	1305	1
0	596	7
59	361	8
56	1440	5
56	1653	2
56	1034	7
0	592	6
56	1035	6
0	597	8
42	597	9
56	597	5
2	578	9
2	577	6
2	573	5
2	569	9
15	565	8
15	488	10
15	357	5
44	1135	4
44	1013	7
44	380	6
44	371	5
44	452	7
44	405	8
44	587	8
44	590	8
44	1441	8
44	438	7
0	598	6
0	599	10
1	599	8
56	1299	8
56	1693	2
56	1170	6
56	359	7
56	351	2
56	558	5
56	542	4
60	1730	7
0	567	10
0	600	7
56	1694	8
56	1695	8
42	1230	7
18	388	8
18	390	7
18	391	9
18	497	9
18	558	8
18	344	2
18	1223	5
56	1330	6
56	1442	5
42	484	8
42	583	6
42	444	6
42	582	6
42	592	6
42	482	5
42	503	5
42	551	8
42	483	3
42	422	6
56	1113	1
56	1313	2
56	554	1
56	543	1
56	1110	1
56	1115	10
56	1116	10
56	1117	10
56	1331	10
56	1332	10
56	1333	10
56	1334	10
56	1335	10
56	534	1
56	1308	1
56	1320	6
56	1654	8
56	1657	1
56	1659	1
56	1658	1
56	1660	1
56	1662	1
56	1661	1
56	1663	1
56	1664	1
13	490	7
13	516	7
13	570	6
13	558	4
13	370	6
56	1696	4
56	1666	1
56	1329	4
4	1016	8
4	1015	9
4	451	8
4	1145	10
4	1144	8
4	565	9
4	531	10
4	1146	10
4	1147	6
